Latitude_(deg),Longitude_(deg),Actual,GCN_Predicted,Risk_Zone
0.1162115025968057,0.2161834437175819,2.5649493574615367,6.4625864,Low
0.1162115025968057,0.2161834437175819,8.630878955820053,7.6255565,High
0.1162115025968057,0.2161834437175819,8.974871170971337,6.7179575,Medium
0.1162115025968057,0.2161834437175819,6.093569770045136,6.646678,Medium
-4.104539049018262,-3.078802130817175,7.998671361015776,8.767423,High
0.1162115025968057,0.2161834437175819,10.130702803220393,8.465062,High
0.1162115025968057,0.2161834437175819,3.091042453358316,6.686518,Medium
0.1162115025968057,0.2161834437175819,6.113682179832232,7.226779,High
0.1162115025968057,0.2161834437175819,10.8590374583624,9.616438,High
0.1162115025968057,0.2161834437175819,4.406719247264253,6.467716,Low
0.1162115025968057,0.2161834437175819,6.595780513961311,6.759016,Medium
0.1162115025968057,0.2161834437175819,5.676753802268282,6.7095356,Medium
0.1162115025968057,0.2161834437175819,6.3835066348840055,7.03304,High
0.1162115025968057,0.2161834437175819,6.349138991379798,6.815419,High
0.1162115025968057,0.2161834437175819,8.630878955820053,6.761597,Medium
0.1162115025968057,-3.078802130817175,4.30406509320417,5.011989,Low
0.1162115025968057,0.2161834437175819,9.187276432377631,8.325054,High
0.1162115025968057,-3.078802130817175,6.113682179832232,4.9029493,Low
0.1162115025968057,0.2161834437175819,4.59511985013459,6.522797,Low
0.1162115025968057,0.2161834437175819,3.80666248977032,7.310185,High
0.1162115025968057,0.2161834437175819,8.732627099660395,7.5525737,High
0.1162115025968057,-3.078802130817175,6.735780014242327,4.8715262,Low
0.1162115025968057,0.2161834437175819,5.236441962829949,6.767729,Medium
0.1162115025968057,0.2161834437175819,2.302585092994046,4.8104315,Low
0.1162115025968057,-3.078802130817175,6.113682179832232,4.929599,Low
0.1162115025968057,0.2161834437175819,10.596684731846114,7.585563,High
0.1162115025968057,0.2161834437175819,8.371010681238156,7.0693917,High
0.1162115025968057,0.2161834437175819,6.51025834052315,6.784343,Medium
0.1162115025968057,0.2161834437175819,7.973155433444133,7.869829,High
0.1162115025968057,0.2161834437175819,9.852299515766695,6.7854757,Medium
0.1162115025968057,0.2161834437175819,3.737669618283368,6.731404,Medium
0.1162115025968057,0.2161834437175819,11.461832150585344,7.6610394,High
0.1162115025968057,0.2161834437175819,6.077642243349034,6.686715,Medium
0.1162115025968057,0.2161834437175819,4.804021044733257,6.7512302,Medium
0.1162115025968057,0.2161834437175819,8.839131752546109,7.583831,High
0.1162115025968057,0.2161834437175819,0.76169801648582,6.772982,Medium
0.1162115025968057,0.2161834437175819,2.5249283241374862,6.624811,Low
0.1162115025968057,0.2161834437175819,2.778819271990417,6.5839806,Low
0.1162115025968057,0.2161834437175819,8.216628493133443,6.8110905,High
0.1162115025968057,0.2161834437175819,8.455743229100015,6.8465447,High
0.1162115025968057,-3.078802130817175,1.7047480922384253,4.942279,Low
0.1162115025968057,0.2161834437175819,2.302585092994046,7.021603,High
0.1162115025968057,0.2161834437175819,6.432940092739179,6.8036404,Medium
0.1162115025968057,-3.078802130817175,4.1059436980654525,4.8715262,Low
-4.104539049018262,-3.078802130817175,6.318968113746434,6.6973944,Medium
0.1162115025968057,0.2161834437175819,3.367295829986474,6.8259335,High
0.1162115025968057,0.2161834437175819,3.4657359027997265,6.6967535,Medium
0.1162115025968057,0.2161834437175819,2.1162555148025524,6.6894293,Medium
-1.9941637732107285,-3.078802130817175,6.113682179832232,5.088611,Low
0.1162115025968057,0.2161834437175819,3.122364924487357,6.48905,Low
0.1162115025968057,0.2161834437175819,6.113682179832232,6.994622,High
0.1162115025968057,0.2161834437175819,8.732627099660395,7.0592284,High
0.1162115025968057,0.2161834437175819,2.772588722239781,6.6436605,Medium
0.1162115025968057,0.2161834437175819,7.004881989712859,6.68838,Medium
0.1162115025968057,0.2161834437175819,7.463936604468925,7.171604,High
0.1162115025968057,0.2161834437175819,2.726681987327473,6.735626,Medium
0.1162115025968057,0.2161834437175819,6.113682179832232,6.8479757,High
0.1162115025968057,0.2161834437175819,6.1779441140506,6.6365876,Medium
0.1162115025968057,0.2161834437175819,7.878155336503324,6.780378,Medium
0.1162115025968057,0.2161834437175819,3.7232808808312687,6.5424623,Low
0.1162115025968057,0.2161834437175819,3.1354942159291497,6.536851,Low
-1.9941637732107285,0.2161834437175819,6.484635235635252,5.1429305,Low
-4.104539049018262,-3.078802130817175,4.74493212836325,8.370272,High
0.1162115025968057,0.2161834437175819,0.6931471805599453,6.724106,Medium
0.1162115025968057,0.2161834437175819,10.806713308080846,7.541629,High
0.1162115025968057,0.2161834437175819,6.572282542694008,6.8457947,High
0.1162115025968057,0.2161834437175819,9.68046899341007,6.922777,High
0.1162115025968057,0.2161834437175819,6.113682179832232,6.580173,Low
0.1162115025968057,0.2161834437175819,6.113682179832232,6.8018894,Medium
-1.9941637732107285,0.2161834437175819,6.71532063145127,5.26394,Low
0.1162115025968057,0.2161834437175819,8.343315881404946,6.7862024,Medium
0.1162115025968057,0.2161834437175819,2.995732273553991,6.5363083,Low
0.1162115025968057,0.2161834437175819,9.546955455537145,6.6972523,Medium
0.1162115025968057,0.2161834437175819,12.254872333463778,10.14414,High
4.336962054211874,3.5111690182523385,2.72785282839839,3.846411,Low
0.1162115025968057,-3.078802130817175,3.828641396489095,4.9027877,Low
0.1162115025968057,0.2161834437175819,3.4339872044851463,6.750065,Medium
0.1162115025968057,0.2161834437175819,8.328934041955529,6.5108776,Low
0.1162115025968057,0.2161834437175819,6.113682179832232,6.7408233,Medium
4.336962054211874,3.5111690182523385,7.45083509827746,5.548079,Low
0.1162115025968057,0.2161834437175819,8.098536151624295,6.8065157,High
0.1162115025968057,0.2161834437175819,9.464439807410836,7.6418886,High
0.1162115025968057,0.2161834437175819,6.113682179832232,6.6375265,Medium
0.1162115025968057,0.2161834437175819,8.102283624480073,6.9053583,High
0.1162115025968057,0.2161834437175819,9.259320994197804,6.7760744,Medium
0.1162115025968057,0.2161834437175819,2.3702437414678603,6.494478,Low
0.1162115025968057,0.2161834437175819,9.741086263177303,7.09374,High
0.1162115025968057,0.2161834437175819,8.240648863374913,6.7581997,Medium
0.1162115025968057,0.2161834437175819,8.317033476492403,7.1318355,High
0.1162115025968057,0.2161834437175819,6.113682179832232,6.428142,Low
0.1162115025968057,0.2161834437175819,10.73644015278695,7.9103603,High
0.1162115025968057,0.2161834437175819,1.94585805890356,6.7467256,Medium
