Latitude_(deg),Longitude_(deg),Activity_concentration,Distance_from_FDNPP,Total_biomass,Tree_height,Elevation,Mushroom_animal_name_encoded,Variance_type_inv_encoded,Wild_Grown_mushroom_encoded,Leaf/ring_age_encoded,Slope_aspect_encoded,Position_on_slope_encoded,Thickness_type_litter_encoded,Leaf_habit_encoded,Parts_animal_encoded,Mushroom_animal_scientific_name_encoded,Parts_encoded
37.0,140.0,0.7275486072772778,69.97,,,,129,1,1,3,7,7,58,1,0,191,15
37.0,140.0,1.1314021114911006,69.97,,,,129,1,1,5,7,7,58,1,0,191,15
37.0,140.0,1.1631508098056809,69.97,,,,129,1,1,7,7,7,58,1,0,191,15
37.0,140.0,1.5432981099295553,69.97,,,,129,1,1,9,7,7,58,1,0,191,15
37.0,140.0,1.6034198401085376,69.97,,,,129,1,1,11,7,7,58,1,0,191,15
37.0,140.0,1.951608170169951,69.97,,,,129,1,1,13,7,7,58,1,0,191,15
37.0,140.0,2.5360749363624,69.97,,,,129,1,1,15,7,7,58,1,0,191,15
37.0,140.0,3.140265424286289,69.97,,,,129,1,1,17,7,7,58,1,0,191,15
37.0,140.0,3.35620001573142,69.97,,,,129,1,1,19,7,7,58,1,0,191,33
37.0,140.0,2.790551422613954,69.97,,,,129,1,1,21,7,7,58,1,0,191,33
37.0,140.0,2.641910398597665,69.97,,,,129,1,1,22,7,7,58,1,0,191,33
37.0,140.0,2.31451366385932,69.97,,,,129,1,1,23,7,7,58,1,0,191,33
37.0,140.0,2.7206373166076814,69.97,,,,129,1,1,24,7,7,58,1,0,191,33
37.0,140.0,3.044998514856909,69.97,,,,129,1,1,29,7,7,58,1,0,191,33
37.0,140.0,2.189416394888408,69.97,,,,129,1,1,5,7,7,58,1,0,191,15
37.0,140.0,2.683074215032033,69.97,,,,129,1,1,7,7,7,58,1,0,191,15
37.0,140.0,3.025291075795536,69.97,,,,129,1,1,9,7,7,58,1,0,191,15
37.0,140.0,3.038312721089109,69.97,,,,129,1,1,11,7,7,58,1,0,191,15
37.0,140.0,3.1838702156693857,69.97,,,,129,1,1,13,7,7,58,1,0,191,15
37.0,140.0,2.7638002162067017,69.97,,,,129,1,1,15,7,7,58,1,0,191,15
37.0,140.0,2.7985001040242823,69.97,,,,129,1,1,17,7,7,58,1,0,191,15
37.0,140.0,2.412335956953165,69.97,,,,129,1,1,19,7,7,58,1,0,191,33
37.0,140.0,2.6311691567662523,69.97,,,,129,1,1,21,7,7,58,1,0,191,33
37.0,140.0,2.6354795082673745,69.97,,,,129,1,1,22,7,7,58,1,0,191,33
37.0,140.0,2.514465452029545,69.97,,,,129,1,1,23,7,7,58,1,0,191,33
37.0,140.0,2.631888840136646,69.97,,,,129,1,1,24,7,7,58,1,0,191,33
37.0,140.0,2.578700529074361,69.97,,,,129,1,1,29,7,7,58,1,0,191,33
37.0,140.0,12.128116509451258,25.85,8.89,,660.0,129,1,1,43,7,1,58,1,0,191,18
37.0,140.0,11.05407540279458,25.85,8.89,,660.0,129,1,1,43,7,1,58,1,0,191,4
37.0,140.0,9.692828247710418,25.85,8.89,,660.0,129,1,1,43,7,1,58,1,0,191,1
37.0,140.0,5.41164605185504,25.85,8.89,,660.0,129,1,1,43,7,1,58,1,0,191,33
37.0,140.0,4.45898767581001,25.85,8.89,,660.0,129,1,1,43,7,1,58,1,0,191,15
37.0,140.0,12.08391066125752,25.85,8.89,,660.0,129,1,1,43,7,1,58,1,0,191,19
37.0,140.0,9.401043372798052,25.85,8.89,,660.0,129,1,1,43,7,1,58,1,0,191,26
37.0,140.0,6.016157159698354,25.85,8.89,,660.0,129,1,1,43,7,1,58,1,0,191,26
37.0,140.0,4.955827057601261,25.85,8.89,,660.0,129,1,1,43,7,1,58,1,0,191,26
37.0,140.0,4.251348311031766,25.85,8.89,,660.0,129,1,1,43,7,1,58,1,0,191,26
37.0,140.0,9.44943600950432,66.29,8.73,,750.0,129,1,1,43,7,3,58,1,0,191,18
37.0,140.0,7.890208213109961,66.29,8.73,,750.0,129,1,1,43,7,3,58,1,0,191,4
37.0,140.0,6.976348070447749,66.29,8.73,,750.0,129,1,1,43,7,3,58,1,0,191,1
37.0,140.0,1.9198594718553708,66.29,8.73,,750.0,129,1,1,43,7,3,58,1,0,191,33
37.0,140.0,0.9858167945227652,66.29,8.73,,750.0,129,1,1,43,7,3,58,1,0,191,15
37.0,140.0,10.173552856959745,66.29,8.73,,750.0,129,1,1,43,7,3,58,1,0,191,19
37.0,140.0,6.620073206530356,66.29,8.73,,750.0,129,1,1,43,7,3,58,1,0,191,26
37.0,140.0,5.081404364984463,66.29,8.73,,750.0,129,1,1,43,7,3,58,1,0,191,26
37.0,140.0,4.1956970564823886,66.29,8.73,,750.0,129,1,1,43,7,3,58,1,0,191,26
37.0,140.0,3.7727609380946383,66.29,8.73,,750.0,129,1,1,43,7,3,58,1,0,191,26
37.0,140.0,5.680172609017068,66.29,6.08,,760.0,129,1,1,43,7,3,58,1,0,191,18
37.0,140.0,7.115582126184454,66.29,6.08,,760.0,129,1,1,43,7,3,58,1,0,191,4
37.0,140.0,7.170888478512505,66.29,6.08,,760.0,129,1,1,43,7,3,58,1,0,191,1
37.0,140.0,2.063058062429312,66.29,6.08,,760.0,129,1,1,43,7,3,58,1,0,191,33
37.0,140.0,0.7929925155296614,66.29,6.08,,760.0,129,1,1,43,7,3,58,1,0,191,15
37.0,140.0,10.285376924115589,66.29,6.08,,760.0,129,1,1,43,7,3,58,1,0,191,19
37.0,140.0,6.70808408385307,66.29,6.08,,760.0,129,1,1,43,7,3,58,1,0,191,26
37.0,140.0,4.188138441508461,66.29,6.08,,760.0,129,1,1,43,7,3,58,1,0,191,26
37.0,140.0,3.616308761279101,66.29,6.08,,760.0,129,1,1,43,7,3,58,1,0,191,26
37.0,140.0,2.307572634505085,66.29,6.08,,760.0,129,1,1,43,7,3,58,1,0,191,26
37.0,140.0,8.75004942158424,66.53,18.4,,730.0,129,1,1,43,7,3,58,1,0,191,18
37.0,140.0,7.956827122090111,66.53,18.4,,730.0,129,1,1,43,7,3,58,1,0,191,4
37.0,140.0,6.61338421837956,66.53,18.4,,730.0,129,1,1,43,7,3,58,1,0,191,1
37.0,140.0,2.760009940032921,66.53,18.4,,730.0,129,1,1,43,7,3,58,1,0,191,33
37.0,140.0,1.7595805708638197,66.53,18.4,,730.0,129,1,1,43,7,3,58,1,0,191,15
37.0,140.0,9.581972891547895,66.53,18.4,,730.0,129,1,1,43,7,3,58,1,0,191,19
37.0,140.0,6.728628613084702,66.53,18.4,,730.0,129,1,1,43,7,3,58,1,0,191,26
37.0,140.0,4.736198448394496,66.53,18.4,,730.0,129,1,1,43,7,3,58,1,0,191,26
37.0,140.0,2.862200880929469,66.53,18.4,,730.0,129,1,1,43,7,3,58,1,0,191,26
37.0,140.0,0.9082585601768908,66.53,18.4,,730.0,129,1,1,43,7,3,58,1,0,191,26
37.0,139.0,7.090909822079984,134.51,11.3,,790.0,129,1,1,43,7,5,58,1,0,191,18
37.0,139.0,5.916202062607435,134.51,11.3,,790.0,129,1,1,43,7,5,58,1,0,191,4
37.0,139.0,5.2574953720277815,134.51,11.3,,790.0,129,1,1,43,7,5,58,1,0,191,1
37.0,139.0,2.1198634561787517,134.51,11.3,,790.0,129,1,1,43,7,5,58,1,0,191,33
37.0,139.0,0.959350221334602,134.51,11.3,,790.0,129,1,1,43,7,5,58,1,0,191,15
37.0,139.0,8.0774471493312,134.51,11.3,,790.0,129,1,1,43,7,5,58,1,0,191,19
37.0,139.0,5.472270673671475,134.51,11.3,,790.0,129,1,1,43,7,5,58,1,0,191,26
37.0,139.0,3.342861804649192,134.51,11.3,,790.0,129,1,1,43,7,5,58,1,0,191,26
37.0,139.0,2.288486168614544,134.51,11.3,,790.0,129,1,1,43,7,5,58,1,0,191,26
37.0,139.0,2.21375387928743,134.51,11.3,,790.0,129,1,1,43,7,5,58,1,0,191,26
37.0,140.0,11.943219761707686,25.33,,,660.0,129,1,1,43,7,7,16,1,0,191,19
37.0,140.0,9.225426009394225,25.33,,,661.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,5.703782474656201,25.33,,,662.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,4.584967478670572,25.33,,,663.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,4.007333185232471,25.33,,,664.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,10.999613419284296,25.33,,,664.0,129,1,1,43,7,7,16,1,0,191,19
37.0,140.0,9.891111281468072,25.33,,,664.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,7.127693699347399,25.33,,,664.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,5.638354669333745,25.33,,,664.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,4.927253685157205,25.33,,,664.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,9.995656440007505,66.53,,,,129,1,1,43,7,7,16,1,0,191,19
37.0,140.0,6.336825731146441,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,4.653960350157523,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,4.007333185232471,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.80666248977032,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,8.833171133022866,66.53,,,,129,1,1,43,7,7,16,1,0,191,19
37.0,140.0,7.142036574706803,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,4.653960350157523,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.58351893845611,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,2.995732273553991,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,10.118639253920785,66.53,,,,129,1,1,43,7,7,16,0,0,191,19
37.0,140.0,6.472346294500901,66.53,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,3.7612001156935615,66.53,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,3.4339872044851463,66.53,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,2.302585092994046,66.53,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,8.795733605950735,66.53,,,,129,1,1,43,7,7,16,0,0,191,19
37.0,140.0,7.40671073017764,66.53,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,3.4339872044851463,66.53,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,4.430816798843313,66.53,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,1.791759469228055,66.53,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,9.421330367117822,66.53,,,,129,1,1,43,7,7,16,1,0,191,19
37.0,140.0,6.467698726104354,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,4.330733340286331,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,2.4849066497880004,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,1.791759469228055,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,8.572249397164315,66.53,,,,129,1,1,43,7,7,16,1,0,191,19
37.0,140.0,7.521859252201629,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.6635616461296463,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,2.70805020110221,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,2.6390573296152584,66.53,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,139.0,7.890208213109961,133.33,,,680.0,129,1,1,43,7,5,16,1,0,191,19
37.0,139.0,5.030437921392435,133.33,,,680.0,129,1,1,43,7,5,58,1,0,191,26
37.0,139.0,2.995732273553991,133.33,,,680.0,129,1,1,43,7,5,58,1,0,191,26
37.0,139.0,1.9459101490553128,133.33,,,680.0,129,1,1,43,7,5,58,1,0,191,26
37.0,139.0,2.302585092994046,133.33,,,680.0,129,1,1,43,7,5,58,1,0,191,26
37.0,139.0,7.329093736246592,133.33,,,680.0,129,1,1,43,7,5,16,1,0,191,19
37.0,139.0,5.733341276897746,133.33,,,680.0,129,1,1,43,7,5,58,1,0,191,26
37.0,139.0,2.302585092994046,133.33,,,680.0,129,1,1,43,7,5,58,1,0,191,26
37.0,139.0,2.19722457733622,133.33,,,680.0,129,1,1,43,7,5,58,1,0,191,26
37.0,139.0,1.9459101490553128,133.33,,,680.0,129,1,1,43,7,5,58,1,0,191,26
36.0,140.0,0.0,65.61,,,655.0,129,1,1,43,7,7,58,0,0,191,19
36.0,140.0,0.0,65.61,,,655.0,129,1,1,43,7,7,58,0,0,191,26
36.0,140.0,0.0,65.61,,,655.0,129,1,1,43,7,7,58,0,0,191,26
36.0,140.0,0.0,65.61,,,655.0,129,1,1,43,7,7,58,0,0,191,19
36.0,140.0,0.0,65.61,,,655.0,129,1,1,43,7,7,58,0,0,191,26
36.0,140.0,0.0,65.61,,,655.0,129,1,1,43,7,7,58,0,0,191,26
36.0,140.0,0.0,65.61,,,655.0,129,1,1,43,7,7,58,0,0,191,19
36.0,140.0,0.0,65.61,,,655.0,129,1,1,43,7,7,58,0,0,191,26
36.0,140.0,0.0,65.61,,,655.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,55,0,0,191,19
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,46,0,0,191,19
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,54,0,0,191,19
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,44,0,0,191,26
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,45,0,0,191,26
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,55,1,0,191,19
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,46,1,0,191,19
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,54,1,0,191,19
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,44,1,0,191,26
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,45,1,0,191,26
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,55,0,0,191,19
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,46,0,0,191,19
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,54,0,0,191,19
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,44,0,0,191,26
37.0,140.0,0.0,53.58,,,,129,1,1,43,7,7,45,0,0,191,26
37.0,140.0,6.870053411798126,53.58,,,,89,1,1,43,7,7,58,3,1,37,41
37.0,140.0,8.703008637464448,53.58,,,,89,1,1,43,7,7,58,3,1,37,41
37.0,140.0,8.636042325254618,53.58,,,,24,1,1,43,7,7,58,3,1,10,41
37.0,140.0,9.259225769705994,53.58,,,,24,1,1,43,7,7,58,3,1,10,41
37.0,140.0,9.69898173460629,53.58,,,,24,1,1,43,7,7,58,3,1,10,41
37.0,140.0,8.412054873292933,53.58,,,,24,1,1,43,7,7,58,3,1,10,41
37.0,140.0,8.361941906144946,53.58,,,,24,1,1,43,7,7,58,3,1,11,41
37.0,140.0,8.191740021277457,53.58,,,,24,1,1,43,7,7,58,3,1,11,41
37.0,140.0,7.333676395657684,53.58,,,,24,1,1,43,7,7,58,3,0,13,41
37.0,140.0,7.115582126184454,53.58,,,,24,1,1,43,7,7,58,3,0,13,41
37.0,140.0,7.450660796211539,53.58,,,,24,1,1,43,7,7,58,3,0,12,41
37.0,140.0,8.31164394850298,53.58,,,,24,1,1,43,7,7,58,3,0,12,41
37.0,140.0,9.056139690898885,53.58,,,,117,1,1,43,7,7,58,3,0,165,41
37.0,140.0,10.568775236216991,53.58,,,,117,1,1,43,7,7,58,3,0,166,41
37.0,140.0,9.16858043772795,53.58,,,,117,1,1,43,7,7,58,3,0,166,41
37.0,140.0,7.926963544862978,53.58,,,,118,1,1,43,7,7,58,3,0,16,41
37.0,140.0,7.710205194432532,53.58,,,,118,1,1,43,7,7,58,3,0,15,41
37.0,140.0,6.3578422665081,53.58,,,,118,1,1,43,7,7,58,3,0,15,41
37.0,140.0,0.0,53.58,,,,90,1,1,43,7,7,58,3,0,107,41
37.0,140.0,6.467698726104354,53.58,,,,90,1,1,43,7,7,58,3,0,108,41
37.0,140.0,5.3981627015177525,53.58,,,,90,1,1,43,7,7,58,3,0,108,41
37.0,140.0,0.0,53.58,,,,90,1,1,43,7,7,58,3,0,108,41
37.0,140.0,7.039660349862076,53.58,,,,125,1,1,43,7,7,58,3,0,189,41
37.0,140.0,8.776630098427717,53.58,,,,21,1,1,43,7,7,58,3,0,72,41
37.0,140.0,6.62273632394984,53.58,,,,17,1,1,43,7,7,58,3,0,128,41
37.0,140.0,5.8888779583328805,53.58,,,,17,1,1,43,7,7,58,3,0,127,41
37.0,140.0,5.513428746164983,53.58,,,,17,1,1,43,7,7,58,3,0,126,41
37.0,140.0,7.450660796211539,53.58,,,,17,1,1,43,7,7,58,3,0,129,41
37.0,140.0,0.0,53.58,,,,17,1,1,43,7,7,58,3,0,129,41
37.0,140.0,8.208219383496834,53.58,,,,17,1,1,43,7,7,58,3,0,129,41
37.0,140.0,10.268165387743457,53.58,,,,23,1,1,43,7,7,58,3,0,67,41
37.0,140.0,10.373522431293592,53.58,,,,23,1,1,43,7,7,58,3,0,67,41
37.0,140.0,6.113682179832232,53.58,,,,69,1,1,43,7,7,58,3,0,131,41
37.0,140.0,5.313205979041787,53.58,,,,69,1,1,43,7,7,58,3,0,131,41
37.0,140.0,0.0,53.58,,,,72,1,1,43,7,7,58,3,0,118,41
37.0,140.0,0.0,53.58,,,,34,1,1,43,7,7,58,3,0,87,41
37.0,140.0,6.393590753950631,53.58,,,,10,1,1,43,7,7,58,3,0,50,41
37.0,140.0,0.0,53.58,,,,10,1,1,43,7,7,58,3,0,48,41
37.0,140.0,0.0,53.58,,,,10,1,1,43,7,7,58,3,0,49,41
37.0,140.0,0.0,53.58,,,,10,1,1,43,7,7,58,3,0,49,41
37.0,140.0,7.501634457883413,53.58,,,,44,1,1,43,7,7,58,3,0,94,41
37.0,140.0,10.526775414924009,53.58,,,,19,1,1,43,7,7,58,3,0,84,41
37.0,140.0,6.461468176353717,53.58,,,,9,1,1,43,7,7,58,3,0,17,41
37.0,140.0,7.074116816197362,53.58,,,,9,1,1,43,7,7,58,3,0,17,41
37.0,140.0,7.208600337960199,53.58,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,6.883462586413092,53.58,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,4.90527477843843,53.58,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,5.986452005284438,53.58,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,4.467056883858457,53.58,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,7.840312983320164,53.58,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,7.00397413672268,53.58,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,6.85751406254539,53.58,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,9.581972891547895,53.58,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,8.689632748355741,53.58,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,9.980494888896912,53.58,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,7.01301578963963,53.58,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,12.08954444723597,25.85,,,,129,1,1,43,7,7,58,1,0,191,19
37.0,140.0,9.38437770918244,25.85,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,11.153403615295405,25.85,,,,129,1,1,43,7,7,58,1,2,8,12
37.0,140.0,10.21833478806055,66.29,,,,129,1,1,43,7,7,58,0,0,191,19
37.0,140.0,6.654152520183219,66.29,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,8.368925174747135,66.29,,,,129,1,1,43,7,7,58,0,2,6,12
37.0,140.0,9.568084743872936,66.29,,,,129,1,1,43,7,7,58,1,0,191,19
37.0,140.0,6.717804695023691,66.29,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,8.535229553902337,66.29,,,,129,1,1,43,7,7,58,1,2,6,12
37.0,140.0,8.546946149565585,66.29,,,,129,1,1,43,7,7,58,1,2,136,12
37.0,140.0,8.459775920546287,66.29,,,,129,1,1,43,7,7,58,1,2,7,12
37.0,139.0,8.068089626278244,134.51,,,,129,1,1,43,7,7,58,1,0,191,19
37.0,139.0,5.459585514144159,134.51,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,139.0,7.2868764117507,134.51,,,,129,1,1,43,7,7,58,1,2,7,12
42.0,141.0,4.65918477429433,,,,,129,1,1,43,7,3,58,0,0,191,26
42.0,141.0,4.459219130503787,,,,,129,1,1,43,7,3,58,0,0,191,26
42.0,141.0,4.501253072568319,,,,,129,1,1,43,7,3,58,0,0,191,26
42.0,141.0,4.5830268213024015,,,,,129,1,1,43,7,3,58,0,0,191,26
42.0,141.0,4.438052462936409,,,,,129,1,1,43,7,3,58,0,0,191,26
42.0,141.0,4.575844356606263,,,,,129,1,1,43,7,3,58,0,0,191,26
42.0,141.0,4.480400299032142,,,,,129,1,1,43,7,3,58,0,0,191,26
42.0,141.0,4.325720798462787,,,,,129,1,1,43,7,3,58,0,0,191,26
42.0,141.0,4.499587423413026,,,,,129,1,1,43,7,3,58,0,0,191,26
42.0,141.0,4.653769855824153,,,,,129,1,1,43,7,3,58,0,0,191,26
42.0,141.0,4.484244718059211,,,,,129,1,1,43,7,3,58,0,0,191,26
42.0,141.0,4.580877493419047,,,,,129,1,1,43,7,3,58,0,0,191,26
42.0,141.0,4.561845061249718,,,,,129,1,1,43,7,3,58,0,0,191,26
42.0,141.0,2.4042387467205457,,,,,129,1,1,43,7,7,58,0,0,191,26
42.0,141.0,3.3857452771032337,,,,,129,1,1,43,7,7,58,0,0,191,26
42.0,141.0,3.041661205442391,,,,,129,1,1,43,7,7,58,0,0,191,26
42.0,141.0,4.325059379032629,,,,,129,1,1,43,7,7,58,0,0,191,26
42.0,141.0,4.526776118560079,,,,,129,1,1,43,7,7,58,0,0,191,26
42.0,141.0,3.5467396869528134,,,,,129,1,1,43,7,7,58,0,0,191,26
42.0,141.0,3.4137844971676268,,,,,129,1,1,43,7,7,58,0,0,191,26
42.0,141.0,4.358374106008653,,,,,129,1,1,43,7,7,58,0,0,191,26
42.0,141.0,4.162158961805957,,,,,129,1,1,43,7,7,58,0,0,191,26
42.0,141.0,3.878879786834892,,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,12.170450649220747,57.96,,,,129,1,1,43,7,7,58,1,0,191,19
37.0,140.0,7.131698510466912,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.5085558999826545,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.025291075795536,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,2.517696472610991,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,2.26176309847379,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,11.038126355768451,57.96,,,,129,1,1,43,7,7,58,1,0,191,19
37.0,140.0,6.529418838262226,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,4.33204826486764,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,2.714694743820879,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,2.833213344056216,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,2.5416019934645457,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,11.599112335481124,57.96,,,,129,1,1,43,7,7,58,1,0,191,19
37.0,140.0,7.421177528595393,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,6.90875477931522,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,4.109233174715851,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.5890591188317256,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.0349529867072724,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,11.751950239425476,57.96,,,,129,1,1,43,7,7,58,1,0,191,19
37.0,140.0,7.645397699428633,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,6.816735880594968,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,4.882801922586371,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.683866912290392,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.332204510175204,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,11.856522261533735,57.96,,,,129,1,1,43,7,7,58,1,0,191,19
37.0,140.0,7.762596048540069,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,4.502029427068578,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.4995332823830174,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.1354942159291497,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,2.660259537265861,57.96,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,141.0,11.841516728140563,,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,141.0,11.107975224295076,,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,141.0,10.909637269778615,,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,141.0,10.586609649448985,,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,141.0,9.588845298501564,,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,141.0,9.942756341456828,,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,141.0,8.853808274977197,,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,141.0,14.080180623566395,,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,141.0,11.64220658798198,,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,141.0,11.06195554002416,,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,141.0,11.575909653758895,,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,141.0,11.140425970684523,,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,140.0,13.536194724069876,23.07,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,10.638280388314705,23.07,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,10.611547975828367,23.07,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,9.510519035757246,23.07,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,6.594413459749778,23.07,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,5.564520407322694,23.07,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,5.017279836814924,23.07,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,11.48247656671073,23.07,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,8.11102783819368,23.07,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,7.340186835320115,23.07,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,5.993961427306569,23.07,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,10.344995251991222,28.5,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,9.83633227734872,28.5,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,8.9947928972836,28.5,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,9.061956366209923,28.5,,,,129,1,1,43,7,7,58,3,0,191,26
37.0,140.0,10.763525342859484,67.89,,,,129,1,1,43,7,7,58,3,0,191,19
